Year;Month;Day;Tmax;Tavg;Tmin;DewMax;DewAvg;DewMin;Hmax;Havg;Hmin;WindMax;WindAvg;WindMin;Pmax;Pavg;Pmin;PreMax;PreAvg;PreMin
2000;10;1;24;18;13;14;12;11;100;-;53;34;-;13;1016;-;1011;-;0.00;-
2000;10;2;22;18;15;17;15;12;100;-;68;23;-;10;1014;-;1010;-;0.00;-
2000;10;3;23;19;15;16;15;14;100;-;64;23;-;0;1020;-;1014;-;0.00;-
2000;10;4;25;18;12;16;14;12;100;-;57;13;-;0;1021;-;1017;-;0.00;-
2000;10;5;24;17;9;15;12;9;100;-;50;23;-;0;1019;-;1015;-;0.00;-
2000;10;6;20;15;10;15;13;10;100;-;64;13;-;0;1017;-;1015;-;0.00;-
2000;10;7;19;16;12;15;13;12;100;-;68;21;-;0;1017;-;1015;-;0.00;-
2000;10;8;18;14;10;13;12;10;100;-;68;21;-;6;1017;-;1013;-;0.00;-
2000;10;9;14;11;9;12;10;9;100;-;72;13;-;0;1015;-;1010;-;0.00;-
2000;10;10;13;11;10;11;10;9;100;-;82;26;-;0;1010;-;1005;-;0.00;-
2000;10;11;22;16;11;14;12;10;100;-;57;24;-;6;1005;-;1003;-;0.00;-
2000;10;12;25;18;11;15;13;11;100;-;50;29;-;8;1013;-;1005;-;0.00;-
2000;10;13;26;18;10;16;13;10;100;-;51;16;-;0;1019;-;1014;-;0.00;-
2000;10;14;25;18;11;16;13;11;100;-;57;16;-;0;1021;-;1018;-;0.00;-
2000;10;15;23;16;8;14;11;7;100;-;57;16;-;0;1020;-;1016;-;0.00;-
2000;10;16;20;14;8;13;11;8;100;-;64;14;-;0;1020;-;1017;-;0.00;-
2000;10;17;23;17;11;14;13;11;100;-;57;11;-;0;1022;-;1020;-;0.00;-
2000;10;18;22;14;8;14;12;8;100;-;57;10;-;0;1023;-;1021;-;0.00;-
2000;10;19;15;13;11;13;11;9;100;-;77;11;-;0;1027;-;1021;-;0.00;-
2000;10;20;15;12;8;10;7;4;88;-;59;11;-;0;1031;-;1027;-;0.00;-
2000;10;21;14;8;2;6;3;1;100;-;55;19;-;0;1035;-;1032;-;0.00;-
2000;10;22;16;7;-2;8;3;-2;100;-;55;8;-;0;1035;-;1032;-;0.00;-
2000;10;23;16;7;-2;7;2;-2;100;-;52;8;-;0;1033;-;1028;-;0.00;-
2000;10;24;16;7;-2;8;3;-3;100;-;55;13;-;0;1028;-;1021;-;0.00;-
2000;10;25;19;12;5;11;8;5;100;-;60;16;-;0;1021;-;1017;-;0.00;-
2000;10;26;18;11;4;11;8;4;100;-;63;13;-;0;1017;-;1013;-;0.00;-
2000;10;27;14;8;2;12;7;2;100;-;58;40;-;2;1022;-;1013;-;0.00;-
2000;10;28;15;8;0;10;6;0;100;-;59;19;-;0;1024;-;1022;-;0.00;-
2000;10;29;15;10;4;8;6;4;100;-;55;16;-;0;1023;-;1019;-;0.00;-
2000;10;30;18;10;2;13;7;2;100;-;63;23;-;0;1019;-;1010;-;0.00;-
2000;10;31;23;17;12;13;11;10;88;-;53;32;-;10;1010;-;1007;-;0.00;-
2000;11;1;16;11;6;13;10;6;100;-;72;21;-;2;1012;-;1007;-;0.00;-
2000;11;2;10;7;3;9;6;2;100;-;93;16;-;0;1015;-;1013;-;0.00;-
2000;11;3;14;11;8;11;9;7;100;-;82;19;-;8;1013;-;1010;-;0.00;-
2000;11;4;14;12;11;13;11;10;100;-;88;19;-;0;1012;-;1008;-;0.00;-
2000;11;5;11;6;1;10;6;1;100;-;67;26;-;0;1019;-;1013;-;0.00;-
2000;11;6;16;8;0;10;6;0;100;-;59;24;-;0;1016;-;1001;-;0.00;-
2000;11;7;14;12;10;12;11;8;100;-;82;27;-;6;1001;-;994;-;0.00;-
2000;11;8;15;11;6;11;8;6;100;-;63;34;-;2;1010;-;1001;-;0.00;-
2000;11;9;14;9;3;10;7;3;100;-;63;29;-;0;1017;-;1009;-;0.00;-
2000;11;10;9;6;1;8;6;1;100;-;93;13;-;0;1023;-;1016;-;0.00;-
2000;11;11;12;4;-2;8;3;-2;100;-;71;13;-;0;1028;-;1023;-;0.00;-
2000;11;12;7;3;0;7;4;0;100;-;93;23;-;0;1027;-;1017;-;0.00;-
2000;11;13;17;10;3;10;7;3;100;-;63;21;-;0;1024;-;1011;-;0.00;-
2000;11;14;20;13;7;13;9;6;93;-;60;23;-;0;1012;-;1011;-;0.00;-
2000;11;15;17;12;8;11;10;8;100;-;68;16;-;0;1018;-;1012;-;0.00;-
2000;11;16;13;10;7;12;9;7;100;-;88;24;-;0;1019;-;1015;-;0.00;-
2000;11;17;15;11;7;10;8;7;100;-;72;16;-;0;1017;-;1011;-;0.00;-
2000;11;18;10;8;6;9;8;6;100;-;76;21;-;0;1016;-;1011;-;0.00;-
2000;11;19;10;8;5;9;7;5;100;-;93;14;-;0;1015;-;1009;-;0.00;-
2000;11;20;12;9;6;9;7;6;100;-;77;14;-;3;1013;-;1009;-;0.00;-
2000;11;21;14;10;6;10;8;5;100;-;72;16;-;2;1014;-;1012;-;0.00;-
2000;11;22;13;7;2;9;6;2;100;-;72;10;-;0;1019;-;1013;-;0.00;-
2000;11;23;11;7;4;8;6;4;100;-;82;19;-;0;1018;-;1015;-;0.00;-
2000;11;24;9;6;3;8;6;3;100;-;87;14;-;3;1017;-;1013;-;0.00;-
2000;11;25;12;9;7;8;7;6;100;-;77;21;-;10;1013;-;1009;-;0.00;-
2000;11;26;9;6;2;9;7;2;100;-;87;23;-;0;1008;-;1004;-;0.00;-
2000;11;27;10;6;1;7;5;0;100;-;76;32;-;0;1020;-;1008;-;0.00;-
2000;11;28;11;6;0;5;3;0;100;-;62;16;-;0;1024;-;1020;-;0.00;-
2000;11;29;10;4;-1;7;3;-1;100;-;66;14;-;0;1024;-;1022;-;0.00;-
2000;11;30;6;2;-2;5;1;-2;100;-;93;13;-;0;1024;-;1022;-;0.00;-
2000;12;1;7;2;-3;5;1;-3;100;-;87;11;-;0;1024;-;1022;-;0.00;-
2000;12;2;3;0;-2;3;1;-3;100;-;93;10;-;0;1023;-;1021;-;0.00;-
2000;12;3;4;2;1;3;2;1;100;-;93;11;-;0;1023;-;1002;-;0.00;-
2000;12;4;6;4;3;6;4;3;100;-;93;8;-;0;1024;-;1022;-;0.00;-
2000;12;5;5;4;4;5;4;4;100;-;93;10;-;0;1026;-;1024;-;0.00;-
2000;12;6;4;2;1;4;2;0;100;-;93;13;-;3;1026;-;1024;-;0.00;-
2000;12;7;2;0;0;1;0;0;100;-;93;19;-;6;1025;-;1022;-;0.00;-
2000;12;8;4;2;0;4;2;0;100;-;93;23;-;3;1021;-;1018;-;0.00;-
2000;12;9;8;4;1;5;3;1;100;-;76;11;-;0;1021;-;1019;-;0.00;-
2000;12;10;7;3;1;6;4;1;100;-;87;10;-;0;1022;-;1019;-;0.00;-
2000;12;11;12;7;3;6;6;3;100;-;67;39;-;2;1026;-;1021;-;0.00;-
2000;12;12;8;4;0;8;4;0;100;-;93;8;-;0;1026;-;1021;-;0.00;-
2000;12;13;10;7;4;8;6;4;100;-;87;11;-;0;1021;-;1018;-;0.00;-
2000;12;14;11;7;3;9;6;3;100;-;87;10;-;0;1018;-;1007;-;0.00;-
2000;12;15;7;3;1;7;5;1;100;-;76;26;-;0;1015;-;1002;-;0.00;-
2000;12;16;8;4;2;3;2;-1;93;-;66;40;-;8;1014;-;1002;-;0.00;-
2000;12;17;7;2;-2;1;-1;-4;100;-;60;34;-;0;1016;-;1010;-;0.00;-
2000;12;18;5;1;-3;2;-1;-4;100;-;70;26;-;0;1021;-;1016;-;0.00;-
2000;12;19;2;-1;-4;1;-1;-4;100;-;93;16;-;0;1023;-;1020;-;0.00;-
2000;12;20;-1;-3;-5;-1;-3;-5;100;-;93;11;-;0;1030;-;1023;-;0.00;-
2000;12;21;0;-2;-4;-3;-4;-6;93;-;69;8;-;0;1031;-;1029;-;0.00;-
2000;12;22;-1;-6;-10;-5;-7;-10;100;-;69;14;-;0;1030;-;1028;-;0.00;-
2000;12;23;0;-6;-11;-5;-8;-11;100;-;64;16;-;0;1027;-;1017;-;0.00;-
2000;12;24;-6;-9;-12;-6;-9;-12;100;-;92;19;-;0;1017;-;1008;-;0.00;-
2000;12;25;2;-2;-6;2;-2;-6;100;-;93;13;-;0;1008;-;998;-;0.00;-
2000;12;26;4;2;0;3;2;0;100;-;93;13;-;0;998;-;993;-;0.00;-
2000;12;27;8;4;2;7;4;2;100;-;93;16;-;3;997;-;993;-;0.00;-
2000;12;28;9;7;4;9;6;3;100;-;93;23;-;6;997;-;989;-;0.00;-
2000;12;29;6;4;3;5;4;2;100;-;93;24;-;0;1000;-;997;-;0.00;-
2000;12;30;4;2;1;4;2;-1;100;-;87;42;-;2;1004;-;992;-;0.00;-
2000;12;31;3;1;0;0;-1;-2;93;-;75;34;-;3;1017;-;1004;-;0.00;-
2001;1;1;3;-2;-7;0;-3;-7;100;-;65;21;-;0;1019;-;1017;-;0.00;-
2001;1;2;2;-1;-4;2;-1;-5;100;-;93;23;-;0;1017;-;1011;-;0.00;-
2001;1;3;3;1;0;3;1;0;100;-;93;13;-;0;1014;-;1010;-;0.00;-
2001;1;4;2;-1;-3;1;-1;-4;100;-;93;21;-;0;1015;-;1012;-;0.00;-
2001;1;5;3;2;1;3;1;0;100;-;93;21;-;0;1015;-;1009;-;0.00;-
2001;1;6;11;7;4;9;6;3;100;-;82;13;-;0;1011;-;1007;-;0.00;-
2001;1;7;10;7;3;8;6;3;100;-;87;11;-;0;1013;-;1011;-;0.00;-
2001;1;8;9;7;5;8;7;5;100;-;93;23;-;0;1013;-;1005;-;0.00;-
2001;1;9;5;3;2;5;3;1;100;-;87;34;-;10;1017;-;1003;-;0.00;-
2001;1;10;4;0;-3;2;0;-4;100;-;87;16;-;0;1019;-;1017;-;0.00;-
2001;1;11;3;1;0;3;1;0;100;-;93;13;-;0;1020;-;1016;-;0.00;-
2001;1;12;4;0;-3;1;-2;-4;100;-;65;19;-;0;1027;-;1020;-;0.00;-
2001;1;13;3;0;-3;0;-3;-4;100;-;65;13;-;0;1034;-;1027;-;0.00;-
2001;1;14;1;-4;-8;-2;-5;-8;100;-;70;23;-;0;1035;-;1033;-;0.00;-
2001;1;15;1;-4;-9;-3;-6;-10;100;-;70;16;-;0;1034;-;1031;-;0.00;-
2001;1;16;0;-5;-10;-2;-5;-10;100;-;75;13;-;0;1031;-;1028;-;0.00;-
2001;1;17;1;-2;-5;-2;-2;-5;100;-;75;14;-;0;1033;-;1027;-;0.00;-
2001;1;18;4;-1;-5;-1;-3;-6;100;-;65;13;-;0;1027;-;1025;-;0.00;-
2001;1;19;3;-3;-8;0;-3;-8;100;-;81;13;-;0;1028;-;1025;-;0.00;-
2001;1;20;2;-3;-7;-1;-3;-7;100;-;81;10;-;0;1029;-;1020;-;0.00;-
2001;1;21;1;-4;-8;0;-4;-9;100;-;87;8;-;0;1029;-;1028;-;0.00;-
2001;1;22;-2;-3;-5;-2;-4;-6;100;-;93;21;-;0;1028;-;1023;-;0.00;-
2001;1;23;0;-1;-2;-1;-1;-2;100;-;93;23;-;11;1023;-;1018;-;0.00;-
2001;1;24;1;0;-1;1;0;-1;100;-;93;21;-;11;1022;-;1017;-;0.00;-
2001;1;25;2;1;1;2;1;0;100;-;93;19;-;3;1018;-;1014;-;0.00;-
2001;1;26;3;2;2;3;2;1;100;-;93;21;-;0;1014;-;1008;-;0.00;-
2001;1;27;11;6;2;8;4;2;100;-;76;27;-;0;1014;-;1004;-;0.00;-
2001;1;28;8;4;0;4;3;0;100;-;66;26;-;0;1008;-;1006;-;0.00;-
2001;1;29;5;4;4;4;4;4;100;-;93;16;-;2;1012;-;1008;-;0.00;-
2001;1;30;5;3;1;4;3;1;100;-;93;23;-;6;1012;-;1010;-;0.00;-
2001;1;31;2;1;1;2;1;0;100;-;87;19;-;3;1012;-;1009;-;0.00;-
2001;2;1;4;1;-2;0;-2;-3;100;-;65;19;-;0;1016;-;1011;-;0.00;-
2001;2;2;3;-2;-7;-2;-4;-7;100;-;70;26;-;0;1016;-;1015;-;0.00;-
2001;2;3;2;-3;-7;-1;-4;-8;100;-;75;23;-;0;1015;-;1011;-;0.00;-
2001;2;4;7;3;0;4;2;-1;100;-;76;19;-;0;1011;-;1007;-;0.00;-
2001;2;5;10;5;0;8;4;0;100;-;81;13;-;0;1012;-;1007;-;0.00;-
2001;2;6;14;7;0;8;5;0;100;-;67;16;-;2;1018;-;1012;-;0.00;-
2001;2;7;15;9;3;9;7;3;100;-;67;29;-;6;1018;-;1015;-;0.00;-
2001;2;8;17;11;6;10;8;6;100;-;63;34;-;3;1015;-;1011;-;0.00;-
2001;2;9;16;10;4;8;7;4;100;-;59;26;-;0;1019;-;1011;-;0.00;-
2001;2;10;13;8;4;8;7;4;100;-;72;23;-;2;1033;-;1019;-;0.00;-
2001;2;11;11;6;-1;5;3;-2;100;-;62;16;-;0;1038;-;1033;-;0.00;-
2001;2;12;10;2;-5;3;-1;-5;100;-;58;10;-;0;1038;-;1027;-;0.00;-
2001;2;13;9;4;0;6;3;0;100;-;82;13;-;0;1027;-;1021;-;0.00;-
2001;2;14;10;5;0;4;2;-2;100;-;58;19;-;0;1030;-;1025;-;0.00;-
2001;2;15;8;2;-4;2;0;-4;100;-;62;16;-;0;1033;-;1030;-;0.00;-
2001;2;16;12;3;-5;5;0;-5;100;-;58;8;-;0;1030;-;1026;-;0.00;-
2001;2;17;10;3;-4;5;1;-4;100;-;66;14;-;0;1029;-;1025;-;0.00;-
2001;2;18;6;1;-4;0;-1;-4;100;-;65;55;-;0;1028;-;1019;-;0.00;-
2001;2;19;5;2;0;2;-1;-3;87;-;65;39;-;10;1026;-;1020;-;0.00;-
2001;2;20;7;4;2;4;2;-1;93;-;76;43;-;13;1020;-;1014;-;0.00;-
2001;2;21;7;4;2;3;2;1;100;-;71;55;-;8;1018;-;1007;-;0.00;-
2001;2;22;8;4;1;4;2;-1;100;-;61;50;-;16;1007;-;998;-;0.00;-
2001;2;23;4;2;1;3;2;-1;100;-;81;37;-;10;999;-;996;-;0.00;-
2001;2;24;3;0;-3;-1;-3;-6;93;-;69;42;-;0;1018;-;999;-;0.00;-
2001;2;25;4;-2;-7;-2;-4;-7;100;-;52;13;-;0;1011;-;1009;-;0.00;-
2001;2;26;3;0;-3;-4;-5;-6;80;-;60;21;-;8;1009;-;1002;-;0.00;-
2001;2;27;4;-3;-9;-2;-5;-10;100;-;60;14;-;0;1011;-;1003;-;0.00;-
2001;2;28;6;0;-6;-1;-3;-6;100;-;61;34;-;8;1012;-;1004;-;0.00;-
2001;3;1;2;1;0;2;1;0;100;-;93;23;-;0;1004;-;998;-;0.00;-
2001;3;2;5;1;-2;4;0;-3;100;-;93;14;-;0;1006;-;1001;-;0.00;-
2001;3;3;7;3;0;7;4;0;100;-;93;26;-;0;1002;-;993;-;0.00;-
2001;3;4;18;11;4;14;8;4;100;-;64;35;-;0;1004;-;998;-;0.00;-
2001;3;5;10;7;3;9;6;0;100;-;66;39;-;3;1020;-;1001;-;0.00;-
2001;3;6;8;4;1;2;1;-1;93;-;66;16;-;0;1027;-;1020;-;0.00;-
2001;3;7;11;3;-3;3;1;-3;100;-;58;24;-;0;1026;-;1023;-;0.00;-
2001;3;8;10;5;0;3;1;-2;100;-;58;24;-;2;1024;-;1011;-;0.00;-
2001;3;9;12;8;5;10;7;3;100;-;76;21;-;3;1011;-;1010;-;0.00;-
2001;3;10;15;9;4;12;8;4;100;-;72;14;-;0;1012;-;1010;-;0.00;-
2001;3;11;17;9;2;11;8;2;100;-;59;24;-;0;1014;-;1011;-;0.00;-
2001;3;12;19;13;7;11;9;7;100;-;52;14;-;0;1013;-;1008;-;0.00;-
2001;3;13;13;11;8;12;9;7;100;-;82;26;-;6;1007;-;1003;-;0.00;-
2001;3;14;13;9;5;7;5;2;100;-;54;39;-;3;1010;-;1002;-;0.00;-
2001;3;15;13;7;2;10;6;1;100;-;67;23;-;0;1014;-;1010;-;0.00;-
2001;3;16;14;10;6;9;7;4;100;-;67;34;-;0;1017;-;1010;-;0.00;-
2001;3;17;20;12;5;13;9;5;100;-;60;32;-;0;1010;-;999;-;0.00;-
2001;3;18;16;12;8;12;9;7;100;-;63;39;-;2;1006;-;997;-;0.00;-
2001;3;19;16;11;6;10;7;2;100;-;59;47;-;3;1010;-;1004;-;0.00;-
2001;3;20;9;7;4;1;0;-2;70;-;57;42;-;2;1014;-;1010;-;0.00;-
2001;3;21;5;3;1;2;1;-1;100;-;65;23;-;6;1012;-;1005;-;0.00;-
2001;3;22;5;2;1;4;3;1;100;-;93;11;-;0;1005;-;1000;-;0.00;-
2001;3;23;13;8;4;9;7;4;100;-;67;24;-;0;1011;-;1003;-;0.00;-
2001;3;24;14;9;5;13;10;4;100;-;93;11;-;0;1009;-;1000;-;0.00;-
2001;3;25;18;12;6;13;11;6;100;-;68;21;-;0;1000;-;993;-;0.00;-
2001;3;26;16;11;6;12;8;2;100;-;59;45;-;10;1009;-;994;-;0.00;-
2001;3;27;7;4;2;4;3;1;100;-;76;19;-;3;1012;-;1009;-;0.00;-
2001;3;28;5;2;0;2;-1;-2;93;-;70;23;-;3;1018;-;1011;-;0.00;-
2001;3;29;9;4;0;7;3;0;100;-;71;26;-;6;1018;-;1011;-;0.00;-
2001;3;30;14;9;5;7;6;4;100;-;63;26;-;6;1016;-;1011;-;0.00;-
2001;3;31;16;11;6;9;7;6;100;-;63;10;-;0;1024;-;1017;-;0.00;-
2001;4;1;18;9;0;8;6;0;100;-;52;11;-;0;1026;-;1023;-;0.00;-
2001;4;2;19;10;2;9;6;2;100;-;49;10;-;0;1025;-;1021;-;0.00;-
2001;4;3;20;11;2;9;6;2;100;-;49;14;-;0;1021;-;1017;-;0.00;-
2001;4;4;54;27;1;10;6;1;100;-;6;29;-;0;1019;-;1010;-;0.00;-
2001;4;5;13;9;5;8;6;1;87;-;58;37;-;3;1011;-;1009;-;0.00;-
2001;4;6;16;11;6;8;5;1;100;-;51;26;-;0;1013;-;1011;-;0.00;-
2001;4;6;18;10;3;9;6;1;93;-;52;29;-;2;1013;-;1005;-;0.00;-
2001;4;8;16;12;8;11;8;6;100;-;59;27;-;0;1009;-;1003;-;0.00;-
2001;4;9;8;7;6;8;7;6;100;-;93;26;-;11;1012;-;1009;-;0.00;-
2001;4;10;9;7;6;9;8;6;100;-;93;14;-;0;1012;-;1010;-;0.00;-
2001;4;11;16;11;7;11;9;7;100;-;72;13;-;0;1012;-;1010;-;0.00;-
2001;4;12;17;12;6;11;8;2;100;-;59;37;-;0;1014;-;1011;-;0.00;-
2001;4;13;8;6;3;3;0;-2;81;-;57;47;-;8;1014;-;1012;-;0.00;-
2001;4;14;8;4;1;1;-1;-3;87;-;57;39;-;10;1016;-;1014;-;0.00;-
2001;4;15;9;2;-4;1;-1;-5;93;-;54;19;-;0;1017;-;1009;-;0.00;-
2001;4;16;15;9;4;8;3;-1;93;-;55;29;-;0;1012;-;1010;-;0.00;-
2001;4;17;11;8;5;9;8;5;100;-;82;21;-;0;1012;-;1009;-;0.00;-
2001;4;18;15;9;4;7;5;3;100;-;51;23;-;0;1009;-;1006;-;0.00;-
2001;4;19;16;10;4;9;7;3;100;-;59;24;-;3;1007;-;1006;-;0.00;-
2001;4;20;16;11;6;12;9;6;100;-;68;16;-;0;1007;-;1000;-;0.00;-
2001;4;21;16;13;9;13;12;9;100;-;82;21;-;2;1000;-;994;-;0.00;-
2001;4;22;15;11;7;10;8;6;100;-;63;34;-;8;996;-;993;-;0.00;-
2001;4;23;19;9;6;8;7;4;93;-;43;39;-;8;999;-;994;-;0.00;-
2001;4;24;17;12;8;8;7;4;100;-;52;53;-;6;1012;-;1000;-;0.00;-
2001;4;25;20;11;2;10;7;2;100;-;49;24;-;0;1015;-;1012;-;0.00;-
2001;4;26;16;13;10;11;9;7;88;-;63;27;-;2;1018;-;1013;-;0.00;-
2001;4;27;19;13;7;9;7;4;93;-;52;21;-;2;1020;-;1016;-;0.00;-
2001;4;28;22;12;3;12;8;3;100;-;49;14;-;0;1016;-;1013;-;0.00;-
2001;4;29;24;14;6;13;9;5;100;-;47;21;-;0;1016;-;1013;-;0.00;-
2001;4;30;25;17;8;16;12;7;94;-;54;27;-;0;1017;-;1015;-;0.00;-
2001;5;1;25;19;13;14;11;8;88;-;47;27;-;3;1021;-;1018;-;0.00;-
2001;5;2;27;18;9;15;12;8;94;-;47;16;-;0;1020;-;1014;-;0.00;-
2001;5;3;27;19;11;17;14;10;94;-;48;23;-;2;1014;-;1006;-;0.00;-
2001;5;4;28;20;12;16;14;11;94;-;48;21;-;0;1006;-;1003;-;0.00;-
2001;5;5;25;20;15;16;15;6;94;-;40;26;-;2;1006;-;1003;-;0.00;-
2001;5;6;26;19;13;17;14;12;100;-;54;21;-;0;1007;-;1004;-;0.00;-
2001;5;7;22;18;15;16;14;12;100;-;60;24;-;2;1012;-;1007;-;0.00;-
2001;5;8;23;18;14;18;15;14;100;-;61;21;-;8;1016;-;1012;-;0.00;-
2001;5;9;22;16;11;13;11;7;100;-;49;26;-;3;1019;-;1016;-;0.00;-
2001;5;10;22;14;8;12;10;6;87;-;53;21;-;0;1019;-;1014;-;0.00;-
2001;5;11;21;14;8;13;11;8;100;-;53;29;-;0;1015;-;1010;-;0.00;-
2001;5;12;19;16;11;11;8;5;94;-;52;16;-;0;1016;-;1013;-;0.00;-
2001;5;13;18;13;8;8;7;5;87;-;52;14;-;0;1016;-;1014;-;0.00;-
2001;5;14;21;13;7;11;8;5;100;-;49;14;-;0;1016;-;1013;-;0.00;-
2001;5;15;23;14;7;14;10;5;87;-;53;24;-;3;1014;-;1009;-;0.00;-
2001;5;16;26;19;12;16;13;10;100;-;50;21;-;3;1015;-;1011;-;0.00;-
2001;5;17;27;19;11;17;14;11;100;-;51;26;-;3;1016;-;1011;-;0.00;-
2001;5;18;29;21;13;19;16;11;94;-;51;52;-;3;1016;-;1006;-;0.00;-
2001;5;19;21;16;11;12;10;9;88;-;52;47;-;13;1022;-;1012;-;0.00;-
2001;5;20;22;14;7;12;9;7;100;-;49;14;-;2;1024;-;1021;-;0.00;-
2001;5;21;25;16;7;14;11;7;100;-;50;11;-;0;1022;-;1015;-;0.00;-
2001;5;22;21;14;9;13;11;7;100;-;59;23;-;0;1020;-;1014;-;0.00;-
2001;5;23;21;14;9;10;7;3;76;-;49;24;-;0;1025;-;1020;-;0.00;-
2001;5;24;25;16;6;13;9;5;93;-;47;13;-;0;1025;-;1016;-;0.00;-
2001;5;25;26;17;9;15;12;7;100;-;47;16;-;0;1017;-;1011;-;0.00;-
2001;5;26;24;18;12;13;12;8;88;-;50;14;-;0;1020;-;1013;-;0.00;-
2001;5;27;28;17;7;16;11;4;87;-;45;21;-;2;1022;-;1018;-;0.00;-
2001;5;28;26;21;17;18;17;13;94;-;57;35;-;0;1019;-;1016;-;0.00;-
2001;5;29;30;24;19;19;17;16;94;-;51;42;-;11;1016;-;1010;-;0.00;-
2001;5;30;25;19;13;17;12;9;78;-;47;39;-;2;1014;-;1011;-;0.00;-
2001;5;31;25;18;12;17;13;9;94;-;53;21;-;0;1014;-;1007;-;0.00;-
2001;6;1;20;17;13;16;11;9;94;-;59;39;-;6;1015;-;1008;-;0.00;-
2001;6;2;22;14;8;12;9;7;100;-;52;19;-;0;1015;-;1010;-;0.00;-
2001;6;3;19;14;10;14;11;8;100;-;68;23;-;0;1010;-;1007;-;0.00;-
2001;6;4;16;12;9;11;8;6;100;-;63;55;-;19;1018;-;1006;-;0.00;-
2001;6;5;19;14;10;11;9;6;88;-;52;39;-;8;1019;-;1008;-;0.00;-
2001;6;6;22;13;6;13;11;6;100;-;53;13;-;0;1018;-;1010;-;0.00;-
2001;6;7;25;19;13;15;13;10;100;-;50;24;-;0;1014;-;1011;-;0.00;-
2001;6;8;27;19;11;16;14;11;100;-;48;24;-;0;1014;-;1011;-;0.00;-
2001;6;9;25;20;16;16;15;14;88;-;57;29;-;2;1013;-;1010;-;0.00;-
2001;6;10;29;22;16;19;17;15;100;-;51;26;-;0;1011;-;1008;-;0.00;-
2001;6;11;22;17;13;17;14;10;100;-;73;35;-;8;1018;-;1008;-;0.00;-
2001;6;12;21;16;10;11;10;8;100;-;49;27;-;0;1023;-;1018;-;0.00;-
2001;6;13;25;16;6;14;11;6;100;-;47;16;-;0;1019;-;1014;-;0.00;-
2001;6;14;22;17;12;16;13;11;100;-;60;19;-;0;1015;-;1009;-;0.00;-
2001;6;15;26;18;10;24;13;10;100;-;47;16;-;0;1015;-;1011;-;0.00;-
2001;6;16;28;19;11;17;14;10;100;-;48;23;-;3;1014;-;1009;-;0.00;-
2001;6;17;21;18;16;19;17;14;100;-;73;19;-;0;1010;-;1008;-;0.00;-
2001;6;18;23;19;15;17;16;14;100;-;64;23;-;3;1009;-;1007;-;0.00;-
2001;6;19;18;17;15;15;14;12;100;-;72;29;-;0;1012;-;1009;-;0.00;-
2001;6;20;19;17;14;16;14;12;100;-;73;32;-;13;1011;-;1008;-;0.00;-
2001;6;21;25;20;15;17;15;13;100;-;57;26;-;0;1010;-;1007;-;0.00;-
2001;6;22;24;18;13;16;14;11;100;-;57;35;-;0;1011;-;1007;-;0.00;-
2001;6;23;22;16;11;12;11;9;94;-;52;42;-;8;1014;-;1011;-;0.00;-
2001;6;24;24;20;16;16;13;10;88;-;59;40;-;0;1019;-;1014;-;0.00;-
2001;6;25;25;18;12;15;13;11;100;-;50;34;-;0;1019;-;1018;-;0.00;-
2001;6;26;26;18;11;16;13;10;100;-;50;24;-;0;1020;-;1016;-;0.00;-
2001;6;27;29;20;12;17;15;11;94;-;48;11;-;0;1017;-;1013;-;0.00;-
2001;6;28;31;23;16;21;18;15;94;-;55;19;-;0;1016;-;1013;-;0.00;-
2001;6;29;25;21;17;21;19;10;100;-;46;27;-;0;1019;-;1015;-;0.00;-
2001;6;30;28;21;14;18;16;14;100;-;48;13;-;0;1020;-;1016;-;0.00;-
2001;7;1;25;19;14;18;16;14;100;-;57;40;-;0;1018;-;1015;-;0.00;-
2001;7;2;21;17;14;17;15;14;100;-;68;27;-;0;1021;-;1017;-;0.00;-
2001;7;3;21;16;12;15;14;11;100;-;60;23;-;0;1021;-;1017;-;0.00;-
2001;7;4;22;16;11;16;14;10;100;-;60;19;-;0;1017;-;1014;-;0.00;-
2001;7;5;24;18;13;16;15;13;100;-;57;19;-;0;1017;-;1015;-;0.00;-
2001;7;6;28;20;12;18;16;12;100;-;51;11;-;0;1017;-;1016;-;0.00;-
2001;7;7;29;22;16;20;18;15;94;-;55;26;-;3;1017;-;1008;-;0.00;-
2001;7;8;27;23;19;19;17;15;94;-;54;34;-;0;1019;-;1008;-;0.00;-
2001;7;9;27;21;16;17;16;13;94;-;53;29;-;0;1015;-;1013;-;0.00;-
2001;7;10;28;21;14;17;16;14;100;-;51;16;-;0;1016;-;1013;-;0.00;-
2001;7;11;31;23;17;20;18;16;100;-;48;16;-;0;1014;-;1012;-;0.00;-
2001;7;12;25;21;17;17;16;13;88;-;53;26;-;0;1015;-;1014;-;0.00;-
2001;7;13;29;20;12;19;17;12;100;-;51;13;-;0;1016;-;1012;-;0.00;-
2001;7;14;33;26;19;22;20;15;94;-;49;14;-;0;1014;-;1012;-;0.00;-
2001;7;15;36;29;22;23;21;19;94;-;46;26;-;2;1015;-;1011;-;0.00;-
2001;7;16;36;28;21;24;21;18;94;-;47;32;-;2;1012;-;1007;-;0.00;-
2001;7;17;21;18;15;20;18;15;100;-;94;24;-;0;1009;-;1003;-;0.00;-
2001;7;18;26;20;14;17;15;13;100;-;54;23;-;0;1010;-;1006;-;0.00;-
